master_customer_id,Source,State,Store/Location,Start Date,Membership #,Status,Membership $,Cash $,Check $,Credit $,Debit $,Electronic $,Gift $,Merchant $,Sales Tax $
3126788,Nimble,New Jersey,Zen Leaf Lawrence,4/2/2024,Membership 0001217 Quarter Membership,Current,199,0,0,0,0,0,0,199,0
1889919,Dutchie,New Jersey,Dutchie Lawrence Rec,4/2/2024,Membership 0001257 Dime Membership,Current,134,0,0,0,290,0,0,0,8.877500000000001
2575714,Dutchie,New Jersey,Dutchie Elizabeth Rec,4/2/2024,Membership 0001295 Quarter Membership,Current,199,0,0,0,360,0,0,0,13.18375
2649217,Dutchie,New Jersey,Dutchie Elizabeth Rec,4/2/2024,Membership 0001251 Quarter Membership,Future,199,0,0,0,200,0,0,0,13.18375
4420014,Nimble,Illinois,Zen Leaf Evanston,4/2/2024,Membership 0001246 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
4752400,Nimble,Illinois,Zen Leaf Prospect Heights,4/2/2024,Membership 0001235 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
1471576,Nimble,Illinois,Zen Leaf Pilsen,4/2/2024,Membership 0001280 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1427212,Nimble,Illinois,Zen Leaf Pilsen,4/2/2024,Membership 0001283 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1816346,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001291 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
968160,Nimble,Illinois,Zen Leaf Rogers Park,4/2/2024,Membership 0001299 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
5253077,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001301 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3682999,Dutchie,Illinois,Dutchie Highland Park,4/2/2024,Membership 0001310 Quarter Membership,Current,199.2,0,199,0,0,0,0,0,0.20418
5253255,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001302 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
5253309,Nimble,New Jersey,Zen Leaf Lawrence,4/2/2024,Membership 0001303 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3247905,Nimble,New Jersey,Zen Leaf Lawrence,4/2/2024,Membership 0001304 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
1764843,Nimble,Illinois,Zen Leaf Pilsen,4/2/2024,Membership 0001305 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
2918177,Nimble,Illinois,Zen Leaf West Loop,4/2/2024,Membership 0001306 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
5040096,Nimble,New Jersey,Zen Leaf Lawrence,4/2/2024,Membership 0001307 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3140723,Nimble,New Jersey,Zen Leaf Lawrence,4/2/2024,Membership 0001308 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3066473,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001311 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
2641370,Nimble,Illinois,Zen Leaf Naperville,4/2/2024,Membership 0001312 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
558647,Nimble,Illinois,Zen Leaf St. Charles,4/2/2024,Membership 0001313 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
4778579,Nimble,Illinois,Zen Leaf St. Charles,4/2/2024,Membership 0001221 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5103283,Nimble,New Jersey,Zen Leaf Elizabeth,4/2/2024,Membership 0001228 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
690217,Nimble,Illinois,Zen Leaf Aurora,4/2/2024,Membership 0001214 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
761876,Nimble,Illinois,Zen Leaf St. Charles,4/2/2024,Membership 0001211 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3786380,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001238 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
1336550,Dutchie,Illinois,Dutchie Naperville,4/2/2024,Membership 0001292 Quarter Membership,Current,199.2,0,0,0,200,0,0,0,0.20418
2872548,Nimble,New Jersey,Zen Leaf Elizabeth,4/2/2024,Membership 0001232 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1509406,Dutchie,Illinois,Dutchie Rogers Park,4/2/2024,Membership 0001284 Quarter Membership,Current,199.2,0,0,0,310,0,0,0,0.20418
685123,Nimble,Illinois,Zen Leaf St. Charles,4/2/2024,Membership 0001254 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3760277,Dutchie,Illinois,Dutchie West Chicago,4/2/2024,Membership 0001279 Quarter Membership,Future,199.2,300,0,0,0,0,0,0,0.20418
3760277,Dutchie,Illinois,Dutchie West Chicago,4/2/2024,Membership 0001279 Quarter Membership,Current,199.2,300,0,0,0,0,0,0,0.20418
1268679,Nimble,Illinois,Zen Leaf Evanston,4/2/2024,Membership 0001277 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
671575,Nimble,Illinois,Zen Leaf St. Charles,4/2/2024,Membership 0001275 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
698942,Nimble,Illinois,Zen Leaf St. Charles,4/2/2024,Membership 0001265 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1813904,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001281 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4252267,Nimble,Illinois,Zen Leaf Rogers Park,4/2/2024,Membership 0001236 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1458940,Nimble,Illinois,Zen Leaf Pilsen,4/2/2024,Membership 0001234 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5252082,Nimble,Illinois,Zen Leaf St. Charles,4/2/2024,Membership 0001274 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
2510119,Nimble,New Jersey,Zen Leaf Elizabeth,4/2/2024,Membership 0001237 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4265089,Nimble,New Jersey,Zen Leaf Elizabeth,4/2/2024,Membership 0001240 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2441420,Nimble,Illinois,Zen Leaf St. Charles,4/2/2024,Membership 0001241 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5251403,Nimble,Illinois,Zen Leaf West Loop,4/2/2024,Membership 0001243 Dime Membership,Current,134,0,0,0,0,0,0,134,0
3082747,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001244 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
2543150,Nimble,New Jersey,Zen Leaf Lawrence,4/2/2024,Membership 0001245 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1132106,Nimble,Illinois,Zen Leaf Evanston,4/2/2024,Membership 0001247 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5251531,Nimble,Illinois,Zen Leaf St. Charles,4/2/2024,Membership 0001249 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1090302,Nimble,Illinois,Zen Leaf Highland Park,4/2/2024,Membership 0001252 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3581506,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001253 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1682203,Nimble,Illinois,Zen Leaf Rogers Park,4/2/2024,Membership 0001260 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
4497123,Nimble,Illinois,Zen Leaf West Loop,4/2/2024,Membership 0001209 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
2600353,Nimble,Illinois,Zen Leaf Prospect Heights,4/2/2024,Membership 0001256 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3473703,Nimble,New Jersey,Zen Leaf Elizabeth,4/2/2024,Membership 0001271 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
3738813,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001270 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1984980,Nimble,Illinois,Zen Leaf Evanston,4/2/2024,Membership 0001267 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
733976,Nimble,Illinois,Zen Leaf Naperville,4/2/2024,Membership 0001269 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1369680,Nimble,Illinois,Zen Leaf Pilsen,4/2/2024,Membership 0001266 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
1682516,Nimble,Illinois,Zen Leaf Pilsen,4/2/2024,Membership 0001268 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
4277458,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001262 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5251617,Nimble,Illinois,Zen Leaf Rogers Park,4/2/2024,Membership 0001255 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
2291040,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001261 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4269215,Nimble,Illinois,Zen Leaf West Loop,4/2/2024,Membership 0001272 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3440083,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001259 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3018255,Nimble,New Jersey,Zen Leaf Neptune,4/2/2024,Membership 0001258 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5252001,Nimble,New Jersey,Zen Leaf Lawrence,4/2/2024,Membership 0001273 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
970058,Nimble,Illinois,Zen Leaf Evanston,4/3/2024,Membership 0001331 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
2969799,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001339 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3124686,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001338 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2225186,Nimble,New Jersey,Zen Leaf Lawrence,4/3/2024,Membership 0001334 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4735469,Nimble,Illinois,Zen Leaf Evanston,4/3/2024,Membership 0001368 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
2857123,Nimble,New Jersey,Zen Leaf Elizabeth,4/3/2024,Membership 0001335 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1832302,Nimble,Illinois,Zen Leaf Rogers Park,4/3/2024,Membership 0001332 Quarter Membership,Future,199,0,0,0,0,0,0,219.4,20.4
1832302,Nimble,Illinois,Zen Leaf Rogers Park,4/3/2024,Membership 0001332 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1010505,Nimble,Illinois,Zen Leaf Evanston,4/3/2024,Membership 0001343 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3493792,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001344 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
3041346,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001330 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5253861,Nimble,Illinois,Zen Leaf Rogers Park,4/3/2024,Membership 0001322 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3845696,Nimble,New Jersey,Zen Leaf Lawrence,4/3/2024,Membership 0001327 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
881133,Nimble,Illinois,Zen Leaf Naperville,4/3/2024,Membership 0001352 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
3290584,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001326 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1072882,Nimble,Illinois,Zen Leaf Naperville,4/3/2024,Membership 0001323 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3828433,Nimble,Illinois,Zen Leaf Lombard,4/3/2024,Membership 0001346 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
2163714,Nimble,New Jersey,Zen Leaf Lawrence,4/3/2024,Membership 0001321 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
494742,Nimble,Illinois,Zen Leaf St. Charles,4/3/2024,Membership 0001318 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
4827809,Nimble,New Jersey,Zen Leaf Elizabeth,4/3/2024,Membership 0001320 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
1895909,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001317 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
5253765,Nimble,Illinois,Zen Leaf Naperville,4/3/2024,Membership 0001315 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1896219,Nimble,Illinois,Zen Leaf Pilsen,4/3/2024,Membership 0001314 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1427394,Nimble,Illinois,Zen Leaf Pilsen,4/3/2024,Membership 0001384 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
3365569,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001328 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
673260,Nimble,Illinois,Zen Leaf St. Charles,4/3/2024,Membership 0001347 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
4547407,Nimble,Illinois,Zen Leaf Pilsen,4/3/2024,Membership 0001356 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
1124538,Nimble,New Jersey,Zen Leaf Lawrence,4/3/2024,Membership 0001353 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3358176,Nimble,New Jersey,Zen Leaf Lawrence,4/3/2024,Membership 0001374 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2192047,Nimble,Illinois,Zen Leaf St. Charles,4/3/2024,Membership 0001362 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
2881916,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001371 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3229985,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001364 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3055535,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001319 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2818294,Nimble,Illinois,Zen Leaf Pilsen,4/3/2024,Membership 0001386 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3772567,Nimble,Illinois,Zen Leaf Pilsen,4/3/2024,Membership 0001385 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1242273,Nimble,Illinois,Zen Leaf Evanston,4/3/2024,Membership 0001383 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3928590,Nimble,New Jersey,Zen Leaf Elizabeth,4/3/2024,Membership 0001382 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3077961,Nimble,Illinois,Zen Leaf Pilsen,4/3/2024,Membership 0001381 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3241855,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001380 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3358897,Nimble,New Jersey,Zen Leaf Lawrence,4/3/2024,Membership 0001379 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5256018,Nimble,New Jersey,Zen Leaf Elizabeth,4/3/2024,Membership 0001377 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
822771,Nimble,Illinois,Zen Leaf Rogers Park,4/3/2024,Membership 0001376 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
4183822,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001375 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
494039,Nimble,Illinois,Zen Leaf St. Charles,4/3/2024,Membership 0001378 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
4241393,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001373 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5185449,Nimble,Illinois,Zen Leaf Pilsen,4/3/2024,Membership 0001369 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3545366,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001367 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
931042,Nimble,Illinois,Zen Leaf St. Charles,4/3/2024,Membership 0001363 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1796823,Nimble,Illinois,Zen Leaf St. Charles,4/3/2024,Membership 0001361 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1720789,Nimble,Illinois,Zen Leaf Lombard,4/3/2024,Membership 0001360 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3683059,Nimble,Illinois,Zen Leaf Highland Park,4/3/2024,Membership 0001358 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
493333,Nimble,Illinois,Zen Leaf St. Charles,4/3/2024,Membership 0001359 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3244414,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001351 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
2327006,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001350 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1133011,Nimble,Illinois,Zen Leaf Evanston,4/3/2024,Membership 0001349 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3500178,Nimble,New Jersey,Zen Leaf Lawrence,4/3/2024,Membership 0001348 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2287891,Nimble,New Jersey,Zen Leaf Neptune,4/3/2024,Membership 0001370 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5009124,Nimble,Illinois,Zen Leaf Lombard,4/3/2024,Membership 0001316 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
2593075,Dutchie,New Jersey,Dutchie Lawrence Rec,4/3/2024,Membership 0001329 Dime Membership,Current,134,0,0,0,315,0,0,0,8.877500000000001
793061,Dutchie,Illinois,Dutchie Lombard,4/3/2024,Membership 0001461 Quarter Membership,Current,199.2,0,0,0,370,0,0,0,0.20418
567340,Dutchie,Illinois,Dutchie Naperville,4/3/2024,Membership 0001355 Quarter Membership,Current,199.2,199,0,0,0,0,0,0,0.20418
2555979,Dutchie,New Jersey,Dutchie Lawrence Rec,4/3/2024,Membership 0001510 Quarter Membership,Current,199,0,0,0,200,0,0,0,13.18375
3908820,Dutchie,New Jersey,Dutchie Neptune Rec,4/3/2024,Membership 0001366 Quarter Membership,Current,199,200,0,0,0,0,0,0,13.18375
2522216,Dutchie,New Jersey,Dutchie Neptune Rec,4/3/2024,Membership 0001337 Quarter Membership,Current,199,200,0,0,0,0,0,0,13.18375
2495753,Dutchie,New Jersey,Dutchie Lawrence Rec,4/3/2024,Membership 0001372 Dime Membership,Current,134,140,0,0,0,0,0,0,8.877500000000001
1350729,Dutchie,Illinois,Dutchie Greektown,4/3/2024,Membership 0001345 Quarter Membership,Current,249,320,0,0,0,0,0,0,0.25522500000000004
3660583,Dutchie,New Jersey,Dutchie Lawrence Rec,4/3/2024,Membership 0001342 Dime Membership,Current,134,0,0,0,260,0,0,0,8.877500000000001
1587511,Nimble,Illinois,Zen Leaf Pilsen,4/3/2024,Membership 0001324 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
2582281,Dutchie,New Jersey,Dutchie Lawrence Rec,4/3/2024,Membership 0001325 Dime Membership,Current,134,0,0,0,185,0,0,0,8.877500000000001
2966636,Nimble,New Jersey,Zen Leaf Lawrence,4/3/2024,Membership 0001357 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3714159,Nimble,New Jersey,Zen Leaf Neptune,4/4/2024,Membership 0001391 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
5256882,Nimble,New Jersey,Zen Leaf Lawrence,4/4/2024,Membership 0001392 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4189426,Nimble,New Jersey,Zen Leaf Elizabeth,4/4/2024,Membership 0001393 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1816922,Nimble,New Jersey,Zen Leaf Neptune,4/4/2024,Membership 0001413 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
970196,Nimble,Illinois,Zen Leaf Rogers Park,4/4/2024,Membership 0001397 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3256893,Nimble,New Jersey,Zen Leaf Neptune,4/4/2024,Membership 0001401 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1415069,Nimble,Illinois,Zen Leaf Rogers Park,4/4/2024,Membership 0001402 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
1300495,Nimble,Illinois,Zen Leaf Lombard,4/4/2024,Membership 0001403 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
738974,Nimble,Illinois,Zen Leaf St. Charles,4/4/2024,Membership 0001394 Quarter Membership,Future,199,0,0,0,0,0,0,219.4,20.4
1580363,Nimble,Illinois,Zen Leaf West Loop,4/4/2024,Membership 0001390 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
552785,Dutchie,Illinois,Dutchie Saint Charles,4/4/2024,Membership 0001399 Quarter Membership,Future,199.2,0,0,0,200,0,0,0,0.20418
922681,Nimble,New Jersey,Zen Leaf Elizabeth,4/4/2024,Membership 0001436 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4636957,Dutchie,Illinois,Dutchie Greektown,4/4/2024,Membership 0001405 Quarter Membership,Current,199.2,0,0,0,280,0,0,0,0.20418
1870511,Nimble,Illinois,Zen Leaf Lombard,4/4/2024,Membership 0001433 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1111402,Nimble,Illinois,Zen Leaf Naperville,4/4/2024,Membership 0001408 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1962107,Dutchie,Illinois,Dutchie Naperville,4/4/2024,Membership 0001421 Quarter Membership,Current,199.2,230,0,0,0,0,0,0,0.20418
1962107,Dutchie,Illinois,Dutchie Naperville,4/4/2024,Membership 0001421 Quarter Membership,Future,199.2,230,0,0,0,0,0,0,0.20418
4564281,Dutchie,New Jersey,Dutchie Lawrence Rec,4/4/2024,Membership 0001396 Quarter Membership,Current,159.07,240,0,0,0,0,0,0,10.5383875
2490461,Dutchie,New Jersey,Dutchie Lawrence Rec,4/4/2024,Membership 0001435 Quarter Membership,Current,199,242,0,0,0,0,0,0,13.18375
1257178,Nimble,Illinois,Zen Leaf Rogers Park,4/4/2024,Membership 0001425 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
811497,Nimble,Illinois,Zen Leaf Prospect Heights,4/4/2024,Membership 0001443 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
2598136,Nimble,New Jersey,Zen Leaf Elizabeth,4/4/2024,Membership 0001406 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
631178,Nimble,Illinois,Zen Leaf Highland Park,4/4/2024,Membership 0001407 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3680887,Dutchie,New Jersey,Dutchie Lawrence Rec,4/4/2024,Membership 0001432 Quarter Membership,Current,199,240,0,0,0,0,0,0,13.18375
552785,Dutchie,Illinois,Dutchie Saint Charles,4/4/2024,Membership 0001399 Quarter Membership,Current,199.2,0,0,0,200,0,0,0,0.20418
673652,Dutchie,Illinois,Dutchie Saint Charles,4/4/2024,Membership 0001864 Dime Membership,Current,149,160,0,0,0,0,0,0,0.152725
3820119,Nimble,New Jersey,Zen Leaf Elizabeth,4/4/2024,Membership 0001458 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3950079,Nimble,New Jersey,Zen Leaf Neptune,4/4/2024,Membership 0001457 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4117626,Nimble,Illinois,Zen Leaf Naperville,4/4/2024,Membership 0001456 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
5258368,Nimble,New Jersey,Zen Leaf Lawrence,4/4/2024,Membership 0001429 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
2531502,Nimble,New Jersey,Zen Leaf Lawrence,4/4/2024,Membership 0001452 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
5259209,Nimble,Illinois,Zen Leaf Naperville,4/4/2024,Membership 0001450 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
1817657,Nimble,New Jersey,Zen Leaf Neptune,4/4/2024,Membership 0001448 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
709105,Nimble,Illinois,Zen Leaf Aurora,4/4/2024,Membership 0001449 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3703459,Nimble,New Jersey,Zen Leaf Lawrence,4/4/2024,Membership 0001442 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3991491,Nimble,New Jersey,Zen Leaf Elizabeth,4/4/2024,Membership 0001441 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
2982579,Nimble,New Jersey,Zen Leaf Lawrence,4/4/2024,Membership 0001440 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1402609,Nimble,Illinois,Zen Leaf St. Charles,4/4/2024,Membership 0001426 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
2914981,Nimble,New Jersey,Zen Leaf Lawrence,4/4/2024,Membership 0001438 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1692104,Nimble,Illinois,Zen Leaf St. Charles,4/4/2024,Membership 0001439 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
3802575,Nimble,New Jersey,Zen Leaf Neptune,4/4/2024,Membership 0001430 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5258147,Nimble,New Jersey,Zen Leaf Lawrence,4/4/2024,Membership 0001424 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2659164,Nimble,New Jersey,Zen Leaf Elizabeth,4/4/2024,Membership 0001423 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1239806,Nimble,Illinois,Zen Leaf Evanston,4/4/2024,Membership 0001417 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
701752,Nimble,Illinois,Zen Leaf St. Charles,4/4/2024,Membership 0001416 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
5257609,Nimble,New Jersey,Zen Leaf Neptune,4/4/2024,Membership 0001415 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
766032,Nimble,Illinois,Zen Leaf Aurora,4/4/2024,Membership 0001414 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1010288,Nimble,Illinois,Zen Leaf Highland Park,4/4/2024,Membership 0001418 Quarter Membership,Current,199,0,0,0,0,0,0,219.4,20.4
1261072,Nimble,Illinois,Zen Leaf Rogers Park,4/4/2024,Membership 0001453 Dime Membership,Current,134,0,0,0,0,0,0,147.74,13.74
